Timestamp, 0, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20
1:51:07 PM,0x25615e,0x3c9eb,0x284,0x24ad2a,0x3205e,0x14e24,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0xf77c,0x3,0x1,0x0,0x0,0x0,0x0,0x0
1:51:09 PM,0x256a8d,0x3ca0e,0x281,0x24b642,0x3206d,0x14e24,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0x67,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:12 PM,0x2573b6,0x3ca5c,0x281,0x24bf54,0x3207c,0x14e24,0x9db0,0x30208000,0x0,0xe,0xc,0x16,0x16,0x959,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:14 PM,0x257cec,0x3ca96,0x281,0x24c878,0x3208e,0x14e24,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0x1253,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:17 PM,0x258627,0x3cad7,0x281,0x24d199,0x320ac,0x14e24,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0x1b51,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:19 PM,0x258f56,0x3cb09,0x28a,0x24dab8,0x320bb,0x14e24,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0x246f,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:22 PM,0x25987e,0x3cb49,0x287,0x24e3c9,0x320cb,0x14e24,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0x2d6a,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:25 PM,0x25a1b5,0x3cb8b,0x281,0x24ece8,0x320dd,0x14e24,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0x3659,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:27 PM,0x25aad8,0x3cbc3,0x284,0x24f5fe,0x320f0,0x14e24,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0x3f46,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:30 PM,0x25b40b,0x3cbf6,0x284,0x24ff21,0x320fc,0x14e24,0x9db0,0x30208000,0x0,0xe,0xc,0x16,0x16,0x4847,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:32 PM,0x25bd2f,0x3cc28,0x281,0x250839,0x32109,0x14e24,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0x5158,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:35 PM,0x25c65f,0x3cc5b,0x287,0x25115d,0x32118,0x14e24,0x9db0,0x30208000,0x0,0xe,0xc,0x16,0x16,0x5a7f,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:37 PM,0x25cf90,0x3cc9c,0x281,0x251a76,0x3212b,0x14e24,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0x6371,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:40 PM,0x25d8ad,0x3cccd,0x281,0x252387,0x32136,0x14e24,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0x6c5e,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:42 PM,0x25e1d5,0x3cd0a,0x281,0x252ca0,0x32142,0x14e24,0x9db0,0x30208000,0x0,0xe,0xc,0x16,0x16,0x7555,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:45 PM,0x25eaf4,0x3cd35,0x287,0x2535b2,0x3214d,0x14e24,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0x7e47,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:47 PM,0x25f428,0x3cd73,0x284,0x253ed5,0x32164,0x14e24,0x99f8,0x30208000,0x0,0xe,0xc,0x16,0x16,0x8758,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:50 PM,0x25fd4d,0x3cda2,0x287,0x2547f2,0x3216f,0x14b69,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0x907a,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:52 PM,0x26066c,0x3cdd7,0x287,0x255103,0x3217c,0x14e24,0x9db0,0x30208000,0x0,0xe,0xc,0x16,0x16,0x9964,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:55 PM,0x260f8a,0x3cdfe,0x287,0x255a15,0x32188,0x14e24,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0xa250,0x4,0x1,0x0,0x0,0x0,0x0,0x0
1:51:57 PM,0x2618cd,0x3ce3c,0x287,0x25633d,0x321a0,0x14e24,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0xab43,0x4,0x1,0x0,0x0,0x0,0x0,0x0


2:29:02 PM,0x461f6,0x29cb3,0x29f,0x4020c,0x2554a,0x153a3,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0x94dc,0x3,0x0,0x0,0x0,0x0,0x0,0x0
2:29:04 PM,0x46b12,0x29d0a,0x29f,0x40b1d,0x25583,0x153a3,0x9db0,0x30208000,0x0,0xe,0xc,0x16,0x16,0x9dd1,0x3,0x0,0x0,0x0,0x0,0x0,0x0
2:29:07 PM,0x4743a,0x29d6f,0x29f,0x4143a,0x255ca,0x1566c,0x9db0,0x30208000,0x0,0xe,0xb,0x16,0x16,0xa6d0,0x3,0x0,0x0,0x0,0x0,0x0,0x0
2:29:09 PM,0x47d5b,0x29dd1,0x29f,0x41d4a,0x25613,0x153a3,0x9db0,0x30208000,0x0,0xe,0xc,0x16,0x16,0xafbe,0x3,0x0,0x0,0x0,0x0,0x0,0x0
2:29:12 PM,0x4868a,0x29e21,0x29f,0x42662,0x25644,0x15920,0x9640,0x30208000,0x0,0xe,0xc,0x16,0x16,0xb8dc,0x3,0x0,0x0,0x0,0x0,0x0,0x0
2:29:14 PM,0x48fa5,0x29e62,0x2a2,0x42f70,0x25673,0x150eb,0x99f8,0x30208000,0x0,0xe,0xc,0x16,0x16,0xc1f8,0x3,0x0,0x0,0x0,0x0,0x0,0x0
2:29:17 PM,0x498ca,0x29ecd,0x29f,0x43887,0x256ca,0x15920,0x9db0,0x30208000,0x0,0xe,0xc,0x16,0x16,0xcaf1,0x3,0x0,0x0,0x0,0x0,0x0,0x0
2:29:19 PM,0x4a1ec,0x29f1b,0x29f,0x44191,0x256f8,0x1566c,0x9db0,0x30208000,0x0,0xe,0xb,0x16,0x16,0xd3e4,0x3,0x0,0x0,0x0,0x0,0x0,0x0
2:29:22 PM,0x4ab15,0x29f74,0x29f,0x44ab1,0x25742,0x1566c,0x9db0,0x30208000,0x0,0xe,0xc,0x16,0x16,0xdcdf,0x3,0x0,0x0,0x0,0x0,0x0,0x0
2:29:24 PM,0x4b42f,0x29fb2,0x29f,0x453c4,0x25772,0x150eb,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0xe5d1,0x3,0x0,0x0,0x0,0x0,0x0,0x0
2:29:27 PM,0x4bd5a,0x2a018,0x29f,0x45ce2,0x257c2,0x15920,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0xeef1,0x3,0x0,0x0,0x0,0x0,0x0,0x0
2:29:30 PM,0x4c677,0x2a05f,0x2a2,0x465f1,0x257fa,0x153a3,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0xf800,0x3,0x0,0x0,0x0,0x0,0x0,0x0
2:29:32 PM,0x4cf9d,0x2a0a7,0x2a2,0x46f12,0x25837,0x153a3,0x9640,0x30208000,0x0,0xe,0xb,0x16,0x16,0xfd,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:29:35 PM,0x4d8b9,0x2a0ec,0x29f,0x47829,0x25871,0x15920,0x9640,0x30208000,0x0,0xe,0xc,0x16,0x16,0x9f0,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:29:37 PM,0x4e1dc,0x2a146,0x29f,0x4814b,0x258c1,0x153a3,0xa168,0x30208000,0x0,0xe,0xb,0x16,0x16,0x12f0,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:29:40 PM,0x4eafb,0x2a188,0x1e2,0x48a63,0x258f1,0x153a3,0x9640,0x30208000,0x0,0xe,0xb,0x16,0x16,0x1bec,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:29:42 PM,0x4f42b,0x2a1e7,0x29f,0x49381,0x25939,0x150eb,0x9640,0x30208000,0x0,0xd,0xc,0x16,0x16,0x250e,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:29:45 PM,0x4fd4a,0x2a224,0x29f,0x49c93,0x25969,0x153a3,0x9640,0x30208000,0x0,0xd,0xc,0x16,0x16,0x2e1e,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:29:47 PM,0x50663,0x2a285,0x29f,0x4a5a7,0x259b7,0x153a3,0x9640,0x30208000,0x0,0xe,0xb,0x16,0x16,0x3711,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:29:50 PM,0x50f84,0x2a2ce,0x29f,0x4aec2,0x259ef,0x153a3,0x99f8,0x30208000,0x0,0xe,0xc,0x16,0x16,0x400d,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:29:52 PM,0x518a6,0x2a326,0x2a2,0x4b7d3,0x25a2e,0x153a3,0x9288,0x30208000,0x0,0xe,0xb,0x16,0x16,0x48fc,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:29:55 PM,0x521cd,0x2a373,0x2a2,0x4c0f2,0x25a67,0x15920,0x99f8,0x30208000,0x0,0xe,0xc,0x16,0x16,0x5206,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:29:57 PM,0x52ae6,0x2a3d5,0x2a2,0x4c9fd,0x25ab5,0x153a3,0x9db0,0x30208000,0x0,0xe,0xc,0x16,0x16,0x5b13,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:00 PM,0x53403,0x2a41b,0x29f,0x4d311,0x25ae7,0x15920,0x9db0,0x30208000,0x0,0xe,0xb,0x16,0x16,0x6427,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:02 PM,0x53d21,0x2a46a,0x29f,0x4dc1d,0x25b20,0x1566c,0x9288,0x30208000,0x0,0xe,0xb,0x16,0x16,0x6d19,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:05 PM,0x54648,0x2a4bd,0x2a5,0x4e53a,0x25b5f,0x153a3,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0x7618,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:07 PM,0x54f6c,0x2a525,0x29c,0x4ee4c,0x25bb7,0x150eb,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0x7f04,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:10 PM,0x55891,0x2a568,0x2a2,0x4f763,0x25be7,0x153a3,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0x880d,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:12 PM,0x561af,0x2a5a8,0x2a2,0x50076,0x25c16,0x15920,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0x9129,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:15 PM,0x56ad9,0x2a60c,0x2a2,0x50994,0x25c5e,0x153a3,0x9db0,0x30208000,0x0,0xe,0xb,0x16,0x16,0x9a3a,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:18 PM,0x573fc,0x2a677,0x29f,0x5129c,0x25cae,0x1566c,0x9640,0x30208000,0x0,0xe,0xc,0x16,0x16,0xa32a,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:20 PM,0x57d28,0x2a6d0,0x29f,0x51bb1,0x25ce9,0x1566c,0x9db0,0x30208000,0x0,0xe,0xc,0x16,0x16,0xac24,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:23 PM,0x5864a,0x2a710,0x29f,0x524c0,0x25d19,0x153a3,0x9640,0x30208000,0x0,0xe,0xb,0x16,0x16,0xb518,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:25 PM,0x58f72,0x2a766,0x29f,0x52dde,0x25d59,0x153a3,0x9640,0x30208000,0x0,0xe,0xb,0x16,0x16,0xbe2c,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:28 PM,0x59899,0x2a7e8,0x29f,0x536e5,0x25db2,0x153a3,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0xc73f,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:30 PM,0x5a1cb,0x2a835,0x29f,0x53ffc,0x25de3,0x153a3,0x9640,0x30208000,0x0,0xe,0xb,0x16,0x16,0xd046,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:33 PM,0x5aaed,0x2a881,0x29f,0x5490a,0x25e1b,0x1566c,0x9db0,0x30208000,0x0,0xe,0xb,0x16,0x16,0xd939,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:35 PM,0x5b417,0x2a8cf,0x29f,0x55223,0x25e56,0x150eb,0x9640,0x30208000,0x0,0xe,0xc,0x16,0x16,0xe238,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:38 PM,0x5bd38,0x2a934,0x2a2,0x55b2d,0x25ea5,0x153a3,0x99f8,0x30208000,0x0,0xe,0xc,0x16,0x16,0xeb22,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:40 PM,0x5c65f,0x2a98f,0x29f,0x5643e,0x25edf,0x15920,0xa168,0x30208000,0x0,0xe,0xb,0x16,0x16,0xf435,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:43 PM,0x5cf83,0x2a9c4,0x29f,0x56d5d,0x25f0c,0x15920,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0xfd57,0x4,0x0,0x0,0x0,0x0,0x0,0x0
2:30:45 PM,0x5d8ab,0x2aa30,0x29f,0x57676,0x25f65,0x15920,0x9288,0x30208000,0x0,0xe,0xb,0x16,0x16,0x650,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:30:48 PM,0x5e1db,0x2aa8f,0x29f,0x57f89,0x25fa5,0x153a3,0x9db0,0x30208000,0x0,0xe,0xb,0x16,0x16,0xf47,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:30:50 PM,0x5eaef,0x2aace,0x29f,0x58896,0x25fd0,0x1566c,0x9db0,0x30208000,0x0,0xe,0xb,0x16,0x16,0x1834,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:30:53 PM,0x5f408,0x2ab24,0x29f,0x591a6,0x26008,0x150eb,0x9288,0x30208000,0x0,0xe,0xb,0x16,0x16,0x2129,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:30:55 PM,0x5fd2e,0x2ab91,0x29f,0x59ab7,0x26058,0x15920,0x99f8,0x30208000,0x0,0xe,0xc,0x16,0x16,0x2a41,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:30:58 PM,0x6065a,0x2abf2,0x29f,0x5a3cd,0x2609f,0x150eb,0x9db0,0x30208000,0x0,0xe,0xb,0x16,0x16,0x335c,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:00 PM,0x60f76,0x2ac2a,0x29f,0x5ace0,0x260cf,0x1566c,0x9288,0x30208000,0x0,0xe,0xb,0x16,0x16,0x3c4f,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:03 PM,0x618a3,0x2ac73,0x29f,0x5b5f7,0x260fd,0x153a3,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0x4551,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:06 PM,0x621bb,0x2ace9,0x29f,0x5bf00,0x26156,0x15920,0x9db0,0x30208000,0x0,0xe,0xb,0x16,0x16,0x4e37,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:08 PM,0x62ad8,0x2ad29,0x29f,0x5c819,0x26189,0x153a3,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0x5730,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:11 PM,0x633f0,0x2ad80,0x29f,0x5d125,0x261c3,0x153a3,0x9db0,0x30208000,0x0,0xe,0xb,0x16,0x16,0x603f,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:13 PM,0x63d18,0x2adcb,0x29f,0x5da42,0x261f4,0x153a3,0x99f8,0x30208000,0x0,0xe,0xc,0x16,0x16,0x6962,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:16 PM,0x64632,0x2ae25,0x2a2,0x5e355,0x26244,0x150eb,0xa168,0x30208000,0x0,0xe,0xb,0x16,0x16,0x7253,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:18 PM,0x64f52,0x2ae6c,0x29f,0x5ec6b,0x2627e,0x15920,0x9640,0x30208000,0x0,0xe,0xb,0x16,0x16,0x7b41,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:21 PM,0x65875,0x2aeb9,0x29f,0x5f584,0x262bc,0x153a3,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0x8438,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:23 PM,0x6619b,0x2aefa,0x2a2,0x5fea7,0x262f6,0x15920,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0x8d43,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:26 PM,0x66abb,0x2af59,0x2a2,0x607ba,0x26345,0x153a3,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0x965a,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:28 PM,0x673e8,0x2af92,0x29f,0x610d5,0x26376,0x15920,0xa168,0x30208000,0x0,0xe,0xc,0x16,0x16,0x9f71,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:31 PM,0x67d06,0x2afe6,0x29f,0x619e5,0x263be,0x150eb,0x9db0,0x30208000,0x0,0xe,0xc,0x16,0x16,0xa858,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:33 PM,0x6862d,0x2b01e,0x29f,0x62303,0x263eb,0x150eb,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0xb158,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:36 PM,0x68f49,0x2b085,0x299,0x62c19,0x26444,0x15920,0xa168,0x30208000,0x0,0xe,0xb,0x16,0x16,0xba47,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:38 PM,0x69872,0x2b0c2,0x29f,0x63532,0x26473,0x1566c,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0xc359,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:41 PM,0x6a190,0x2b120,0x29f,0x63e46,0x264b5,0x153a3,0x9db0,0x30208000,0x0,0xe,0xb,0x16,0x16,0xcc76,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:43 PM,0x6aaba,0x2b167,0x2a2,0x64765,0x264eb,0x1566c,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0xd585,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:46 PM,0x6b3d1,0x2b1d5,0x2a2,0x6506e,0x2653d,0x153a3,0x99f8,0x30208000,0x0,0xe,0xb,0x16,0x16,0xde6e,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:48 PM,0x6bcf7,0x2b223,0x2a2,0x65984,0x26571,0x15920,0xa168,0x30208000,0x0,0xe,0xb,0x16,0x16,0xe763,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:51 PM,0x6c650,0x2b26a,0x287,0x662c2,0x265a4,0x15920,0xa168,0x30208000,0x0,0xe,0xb,0x16,0x16,0xf05b,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:54 PM,0x6d114,0x2b28a,0x275,0x66ce0,0x265bc,0x153a3,0xa168,0x30208000,0x0,0xe,0xb,0x16,0x16,0xf982,0x5,0x0,0x0,0x0,0x0,0x0,0x0
2:31:56 PM,0x6dad3,0x2b2b3,0x23c,0x67688,0x265da,0x15920,0x9db0,0x30208000,0x0,0xe,0xb,0x16,0x16,0x2b9,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:31:59 PM,0x6f05e,0x2b2e8,0x2d1,0x6876f,0x26605,0x1566c,0xa168,0x30208000,0x0,0xd,0xb,0x15,0xd,0xaac,0x6,0x0,0x0,0x0,0x0,0x0,0x0


2:35:01 PM,0x746d2,0x2b2ed,0x272,0x6cabe,0x26609,0x11708,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xad8,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:03 PM,0x746d2,0x2b2ed,0x272,0x6cabe,0x26609,0x11708,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xad8,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:06 PM,0x746d2,0x2b2ed,0x272,0x6cabe,0x26609,0x11708,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xad8,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:08 PM,0x746d2,0x2b2ed,0x272,0x6cabe,0x26609,0x11708,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xad8,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:11 PM,0x747e3,0x2b2ed,0x26f,0x6cb9d,0x26609,0x11708,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xada,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:14 PM,0x747e3,0x2b2ed,0x26f,0x6cb9d,0x26609,0x11708,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xada,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:16 PM,0x747e3,0x2b2ed,0x26f,0x6cb9d,0x26609,0x11708,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xada,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:19 PM,0x747e3,0x2b2ed,0x26f,0x6cb9d,0x26609,0x11708,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xada,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:21 PM,0x748f9,0x2b2ed,0x251,0x6cc7d,0x26609,0x11708,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xadc,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:24 PM,0x748f9,0x2b2ed,0x251,0x6cc7d,0x26609,0x11708,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xadc,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:27 PM,0x748f9,0x2b2ed,0x251,0x6cc7d,0x26609,0x11708,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xadc,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:29 PM,0x748f9,0x2b2ed,0x251,0x6cc7d,0x26609,0x11708,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xadc,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:32 PM,0x74985,0x2b2ed,0x263,0x6ccf0,0x26609,0x11f65,0x74c8,0x1,0x0,0x13,0x11,0x1b,0x13,0xade,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:34 PM,0x74985,0x2b2ed,0x263,0x6ccf0,0x26609,0x11f65,0x74c8,0x1,0x0,0x13,0x11,0x1b,0x13,0xade,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:37 PM,0x74985,0x2b2ed,0x263,0x6ccf0,0x26609,0x11f65,0x74c8,0x1,0x0,0x13,0x11,0x1b,0x13,0xade,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:39 PM,0x74985,0x2b2ed,0x263,0x6ccf0,0x26609,0x11f65,0x74c8,0x1,0x0,0x13,0x11,0x1b,0x13,0xade,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:42 PM,0x74a99,0x2b2ed,0x263,0x6cdce,0x26609,0x11f65,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xae0,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:45 PM,0x74a99,0x2b2ed,0x263,0x6cdce,0x26609,0x11f65,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xae0,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:47 PM,0x74a99,0x2b2ed,0x263,0x6cdce,0x26609,0x11f65,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xae0,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:50 PM,0x74a99,0x2b2ed,0x263,0x6cdce,0x26609,0x11f65,0x74c8,0x1,0x0,0x13,0x10,0x1b,0x13,0xae0,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:52 PM,0x74b20,0x2b2ed,0x26f,0x6ce40,0x26609,0x11f65,0x74c8,0x1,0x0,0x13,0x11,0x1b,0x13,0xae2,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:55 PM,0x74b20,0x2b2ed,0x26f,0x6ce40,0x26609,0x11f65,0x74c8,0x1,0x0,0x13,0x11,0x1b,0x13,0xae2,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:35:57 PM,0x74b20,0x2b2ed,0x26f,0x6ce40,0x26609,0x11f65,0x74c8,0x1,0x0,0x13,0x11,0x1b,0x13,0xae2,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:36:00 PM,0x74b20,0x2b2ed,0x26f,0x6ce40,0x26609,0x11f65,0x74c8,0x1,0x0,0x13,0x11,0x1b,0x13,0xae2,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:36:02 PM,0x74c31,0x2b2ed,0x278,0x6cf1f,0x26609,0x11f65,0x74c8,0x1,0x0,0x14,0x12,0x1d,0x14,0xae3,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:36:05 PM,0x74c31,0x2b2ed,0x278,0x6cf1f,0x26609,0x11f65,0x74c8,0x1,0x0,0x13,0x11,0x1b,0x13,0xae4,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:36:07 PM,0x74c31,0x2b2ed,0x278,0x6cf1f,0x26609,0x11708,0x6d58,0x1,0x0,0x13,0x11,0x1b,0x13,0xae4,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:36:10 PM,0x74c31,0x2b2ed,0x278,0x6cf1f,0x26609,0x11708,0x6d58,0x1,0x0,0x13,0x11,0x1b,0x13,0xae4,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:36:12 PM,0x74c31,0x2b2ed,0x278,0x6cf1f,0x26609,0x11708,0x6d58,0x1,0x0,0x13,0x11,0x1b,0x13,0xae4,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:36:15 PM,0x74cb9,0x2b2ed,0x281,0x6cf90,0x26609,0x11708,0x6d58,0x1,0x0,0x13,0x11,0x1b,0x13,0xae6,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:36:18 PM,0x74cb9,0x2b2ed,0x281,0x6cf90,0x26609,0x11708,0x6d58,0x1,0x0,0x13,0x11,0x1b,0x13,0xae6,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:36:20 PM,0x74cb9,0x2b2ed,0x281,0x6cf90,0x26609,0x11708,0x6d58,0x1,0x0,0x13,0x11,0x1b,0x13,0xae6,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:36:23 PM,0x74cb9,0x2b2ed,0x281,0x6cf90,0x26609,0x11708,0x6d58,0x1,0x0,0x13,0x11,0x1b,0x13,0xae6,0x6,0x0,0x0,0x0,0x0,0x0,0x0
2:36:25 PM,0x74dcc,0x2b2ed,0x27b,0x6d070,0x26609,0x11708,0x6d58,0x1,0x0,0x13,0x11,0x1b,0x13,0xae8,0x6,0x0,0x0,0x0,0x0,0x0,0x0
